IND,VIU,Location,Year,HOUSE_ID
18390891,VIU,SFLL,1839,548
18390890,VIU,SFLL,1839,548
18390902,VIU,SFLL,1839,549
18390901,VIU,SFLL,1839,549
18390900,VIU,SFLL,1839,549
18390899,VIU,SFLL,1839,549
18390898,VIU,SFLL,1839,549
18390897,VIU,SFLL,1839,549
18390896,VIU,SFLL,1839,549
18390895,VIU,SFLL,1839,549
18391105,VIU,SFLL,1839,584
18391104,VIU,SFLL,1839,584
18391103,VIU,SFLL,1839,584
18391135,VIU,SFLL,1839,590
18391134,VIU,SFLL,1839,590
18391133,VIU,SFLL,1839,590
18391132,VIU,SFLL,1839,590
18391131,VIU,SFLL,1839,590
18391130,VIU,SFLL,1839,590
18391129,VIU,SFLL,1839,590
18391141,VIU,SFLL,1839,591
18391140,VIU,SFLL,1839,591
18391139,VIU,SFLL,1839,591
18391138,VIU,SFLL,1839,591
18391137,VIU,SFLL,1839,591
18391136,VIU,SFLL,1839,591
18391145,VIU,SFLL,1839,592
18391144,VIU,SFLL,1839,592
18391143,VIU,SFLL,1839,592
18391142,VIU,SFLL,1839,592
18391152,VIU,SFLL,1839,593
18391151,VIU,SFLL,1839,593
18391150,VIU,SFLL,1839,593
18391149,VIU,SFLL,1839,593
18391148,VIU,SFLL,1839,593
18391147,VIU,SFLL,1839,593
18391146,VIU,SFLL,1839,593
18391155,VIU,SFLL,1839,594
18391154,VIU,SFLL,1839,594
18391153,VIU,SFLL,1839,594
18391162,VIU,SFLL,1839,595
18391161,VIU,SFLL,1839,595
18391160,VIU,SFLL,1839,595
18391159,VIU,SFLL,1839,595
18391158,VIU,SFLL,1839,595
18391157,VIU,SFLL,1839,595
18391156,VIU,SFLL,1839,595
18391164,VIU,SFLL,1839,596
18391163,VIU,SFLL,1839,596
18391170,VIU,SFLL,1839,597
18391169,VIU,SFLL,1839,597
18391168,VIU,SFLL,1839,597
18391167,VIU,SFLL,1839,597
18391166,VIU,SFLL,1839,597
18391165,VIU,SFLL,1839,597
18391176,VIU,SFLL,1839,598
18391175,VIU,SFLL,1839,598
18391174,VIU,SFLL,1839,598
18391173,VIU,SFLL,1839,598
18391172,VIU,SFLL,1839,598
18391171,VIU,SFLL,1839,598
18391183,VIU,SFLL,1839,599
18391182,VIU,SFLL,1839,599
18391181,VIU,SFLL,1839,599
18391180,VIU,SFLL,1839,599
18391179,VIU,SFLL,1839,599
18391178,VIU,SFLL,1839,599
18391177,VIU,SFLL,1839,599
18391194,VIU,SFLL,1839,600
18391193,VIU,SFLL,1839,600
18391192,VIU,SFLL,1839,600
18391191,VIU,SFLL,1839,600
18391190,VIU,SFLL,1839,600
18391189,VIU,SFLL,1839,600
18391188,VIU,SFLL,1839,600
18391187,VIU,SFLL,1839,600
18391186,VIU,SFLL,1839,600
18391185,VIU,SFLL,1839,600
18391184,VIU,SFLL,1839,600
18391197,VIU,SFLL,1839,601
18391196,VIU,SFLL,1839,601
18391195,VIU,SFLL,1839,601
18391555,VIU,SFLL,1839,665
18391554,VIU,SFLL,1839,665
18391553,VIU,SFLL,1839,665
18391552,VIU,SFLL,1839,665
18391593,VIU,SFLL,1839,673
18391592,VIU,SFLL,1839,673
18391591,VIU,SFLL,1839,673
18391590,VIU,SFLL,1839,673
18391589,VIU,SFLL,1839,673
18391596,VIU,SFLL,1839,674
18391595,VIU,SFLL,1839,674
18391594,VIU,SFLL,1839,674
18391608,VIU,SFLL,1839,676
18391607,VIU,SFLL,1839,676
18391606,VIU,SFLL,1839,676
18391605,VIU,SFLL,1839,676
18391604,VIU,SFLL,1839,676
18391603,VIU,SFLL,1839,676
18391602,VIU,SFLL,1839,676
18391611,VIU,SFLL,1839,677
18391610,VIU,SFLL,1839,677
18391609,VIU,SFLL,1839,677
18391618,VIU,SFLL,1839,678
18391617,VIU,SFLL,1839,678
18391616,VIU,SFLL,1839,678
18391615,VIU,SFLL,1839,678
18391614,VIU,SFLL,1839,678
18391613,VIU,SFLL,1839,678
18391612,VIU,SFLL,1839,678
18391622,VIU,SFLL,1839,679
18391621,VIU,SFLL,1839,679
18391620,VIU,SFLL,1839,679
18391619,VIU,SFLL,1839,679
18391601,VIU,SFLL,1839,675
18391600,VIU,SFLL,1839,675
18391599,VIU,SFLL,1839,675
18391598,VIU,SFLL,1839,675
18391597,VIU,SFLL,1839,675
18391629,VIU,SFLL,1839,680
18391628,VIU,SFLL,1839,680
18391627,VIU,SFLL,1839,680
18391626,VIU,SFLL,1839,680
18391625,VIU,SFLL,1839,680
18391624,VIU,SFLL,1839,680
18391623,VIU,SFLL,1839,680
18391634,VIU,SFLL,1839,681
18391633,VIU,SFLL,1839,681
18391632,VIU,SFLL,1839,681
18391631,VIU,SFLL,1839,681
18391630,VIU,SFLL,1839,681
18391637,VIU,SFLL,1839,682
18391636,VIU,SFLL,1839,682
18391635,VIU,SFLL,1839,682
18391643,VIU,SFLL,1839,683
18391642,VIU,SFLL,1839,683
18391641,VIU,SFLL,1839,683
18391640,VIU,SFLL,1839,683
18391639,VIU,SFLL,1839,683
18391638,VIU,SFLL,1839,683
18391648,VIU,SFLL,1839,684
18391647,VIU,SFLL,1839,684
18391646,VIU,SFLL,1839,684
18391645,VIU,SFLL,1839,684
18391644,VIU,SFLL,1839,684
18391651,VIU,SFLL,1839,685
18391650,VIU,SFLL,1839,685
18391649,VIU,SFLL,1839,685
18391656,VIU,SFLL,1839,686
18391655,VIU,SFLL,1839,686
18391654,VIU,SFLL,1839,686
18391653,VIU,SFLL,1839,686
18391652,VIU,SFLL,1839,686
18391661,VIU,SFLL,1839,687
18391660,VIU,SFLL,1839,687
18391659,VIU,SFLL,1839,687
18391658,VIU,SFLL,1839,687
18391657,VIU,SFLL,1839,687
18391663,VIU,SFLL,1839,688
18391662,VIU,SFLL,1839,688
18391670,VIU,SFLL,1839,689
18391669,VIU,SFLL,1839,689
18391668,VIU,SFLL,1839,689
18391667,VIU,SFLL,1839,689
18391666,VIU,SFLL,1839,689
18391665,VIU,SFLL,1839,689
18391664,VIU,SFLL,1839,689
18391673,VIU,SFLL,1839,690
18391672,VIU,SFLL,1839,690
18391671,VIU,SFLL,1839,690
18391676,VIU,SFLL,1839,691
18391675,VIU,SFLL,1839,691
18391674,VIU,SFLL,1839,691
18391684,VIU,SFLL,1839,692
18391683,VIU,SFLL,1839,692
18391682,VIU,SFLL,1839,692
18391681,VIU,SFLL,1839,692
18391680,VIU,SFLL,1839,692
18391679,VIU,SFLL,1839,692
18391678,VIU,SFLL,1839,692
18391677,VIU,SFLL,1839,692
18391689,VIU,SFLL,1839,693
18391688,VIU,SFLL,1839,693
18391687,VIU,SFLL,1839,693
18391686,VIU,SFLL,1839,693
18391685,VIU,SFLL,1839,693
18391694,VIU,SFLL,1839,694
18391693,VIU,SFLL,1839,694
18391692,VIU,SFLL,1839,694
18391691,VIU,SFLL,1839,694
18391690,VIU,SFLL,1839,694
18391700,VIU,SFLL,1839,695
18391699,VIU,SFLL,1839,695
18391698,VIU,SFLL,1839,695
18391697,VIU,SFLL,1839,695
18391696,VIU,SFLL,1839,695
18391695,VIU,SFLL,1839,695
18391704,VIU,SFLL,1839,696
18391703,VIU,SFLL,1839,696
18391702,VIU,SFLL,1839,696
18391701,VIU,SFLL,1839,696
18391707,VIU,SFLL,1839,697
18391706,VIU,SFLL,1839,697
18391705,VIU,SFLL,1839,697
18391711,VIU,SFLL,1839,698
18391710,VIU,SFLL,1839,698
18391709,VIU,SFLL,1839,698
18391708,VIU,SFLL,1839,698
18391714,VIU,SFLL,1839,699
18391713,VIU,SFLL,1839,699
18391712,VIU,SFLL,1839,699
18391722,VIU,SFLL,1839,700
18391721,VIU,SFLL,1839,700
18391720,VIU,SFLL,1839,700
18391719,VIU,SFLL,1839,700
18391718,VIU,SFLL,1839,700
18391717,VIU,SFLL,1839,700
18391716,VIU,SFLL,1839,700
18391715,VIU,SFLL,1839,700
18391724,VIU,SFLL,1839,701
18391723,VIU,SFLL,1839,701
18391729,VIU,SFLL,1839,702
18391728,VIU,SFLL,1839,702
18391727,VIU,SFLL,1839,702
18391726,VIU,SFLL,1839,702
18391725,VIU,SFLL,1839,702
18391732,VIU,SFLL,1839,703
18391731,VIU,SFLL,1839,703
18391730,VIU,SFLL,1839,703
18391736,VIU,SFLL,1839,704
18391735,VIU,SFLL,1839,704
18391734,VIU,SFLL,1839,704
18391733,VIU,SFLL,1839,704
18391741,VIU,SFLL,1839,705
18391740,VIU,SFLL,1839,705
18391739,VIU,SFLL,1839,705
18391738,VIU,SFLL,1839,705
18391737,VIU,SFLL,1839,705
18391751,VIU,SFLL,1839,706
18391750,VIU,SFLL,1839,706
18391749,VIU,SFLL,1839,706
18391748,VIU,SFLL,1839,706
18391747,VIU,SFLL,1839,706
18391746,VIU,SFLL,1839,706
18391745,VIU,SFLL,1839,706
18391744,VIU,SFLL,1839,706
18391743,VIU,SFLL,1839,706
18391742,VIU,SFLL,1839,706
18391754,VIU,SFLL,1839,707
18391753,VIU,SFLL,1839,707
18391752,VIU,SFLL,1839,707
18391757,VIU,SFLL,1839,708
18391756,VIU,SFLL,1839,708
18391755,VIU,SFLL,1839,708
18391758,VIU,SFLL,1839,709
18391761,VIU,SFLL,1839,710
18391760,VIU,SFLL,1839,710
18391759,VIU,SFLL,1839,710
18391765,VIU,SFLL,1839,711
18391764,VIU,SFLL,1839,711
18391763,VIU,SFLL,1839,711
18391762,VIU,SFLL,1839,711
18391770,VIU,SFLL,1839,712
18391769,VIU,SFLL,1839,712
18391768,VIU,SFLL,1839,712
18391767,VIU,SFLL,1839,712
18391766,VIU,SFLL,1839,712
18391774,VIU,SFLL,1839,713
18391773,VIU,SFLL,1839,713
18391772,VIU,SFLL,1839,713
18391771,VIU,SFLL,1839,713
18391783,VIU,SFLL,1839,714
18391782,VIU,SFLL,1839,714
18391781,VIU,SFLL,1839,714
18391780,VIU,SFLL,1839,714
18391779,VIU,SFLL,1839,714
18391778,VIU,SFLL,1839,714
18391777,VIU,SFLL,1839,714
18391776,VIU,SFLL,1839,714
18391775,VIU,SFLL,1839,714
18391787,VIU,SFLL,1839,715
18391786,VIU,SFLL,1839,715
18391785,VIU,SFLL,1839,715
18391784,VIU,SFLL,1839,715
18391792,VIU,SFLL,1839,716
18391791,VIU,SFLL,1839,716
18391790,VIU,SFLL,1839,716
18391789,VIU,SFLL,1839,716
18391788,VIU,SFLL,1839,716
18391795,VIU,SFLL,1839,717
18391794,VIU,SFLL,1839,717
18391793,VIU,SFLL,1839,717
18391802,VIU,SFLL,1839,718
18391801,VIU,SFLL,1839,718
18391800,VIU,SFLL,1839,718
18391799,VIU,SFLL,1839,718
18391798,VIU,SFLL,1839,718
18391797,VIU,SFLL,1839,718
18391796,VIU,SFLL,1839,718
18391809,VIU,SFLL,1839,719
18391808,VIU,SFLL,1839,719
18391807,VIU,SFLL,1839,719
18391806,VIU,SFLL,1839,719
18391805,VIU,SFLL,1839,719
18391804,VIU,SFLL,1839,719
18391803,VIU,SFLL,1839,719
18391813,VIU,SFLL,1839,720
18391812,VIU,SFLL,1839,720
18391811,VIU,SFLL,1839,720
18391810,VIU,SFLL,1839,720
18781314,VIU,SFLL,1878,324
18781313,VIU,SFLL,1878,324
18781312,VIU,SFLL,1878,324
18781311,VIU,SFLL,1878,324
18781322,VIU,SFLL,1878,325
18781321,VIU,SFLL,1878,325
18781320,VIU,SFLL,1878,325
18781319,VIU,SFLL,1878,325
18781318,VIU,SFLL,1878,325
18781317,VIU,SFLL,1878,325
18781316,VIU,SFLL,1878,325
18781315,VIU,SFLL,1878,325
18781325,VIU,SFLL,1878,326
18781324,VIU,SFLL,1878,326
18781323,VIU,SFLL,1878,326
18781331,VIU,SFLL,1878,327
18781330,VIU,SFLL,1878,327
18781329,VIU,SFLL,1878,327
18781328,VIU,SFLL,1878,327
18781327,VIU,SFLL,1878,327
18781326,VIU,SFLL,1878,327
18781334,VIU,SFLL,1878,328
18781333,VIU,SFLL,1878,328
18781332,VIU,SFLL,1878,328
18781338,VIU,SFLL,1878,329
18781337,VIU,SFLL,1878,329
18781336,VIU,SFLL,1878,329
18781335,VIU,SFLL,1878,329
18781342,VIU,SFLL,1878,330
18781341,VIU,SFLL,1878,330
18781340,VIU,SFLL,1878,330
18781339,VIU,SFLL,1878,330
18781349,VIU,SFLL,1878,331
18781348,VIU,SFLL,1878,331
18781347,VIU,SFLL,1878,331
18781346,VIU,SFLL,1878,331
18781345,VIU,SFLL,1878,331
18781344,VIU,SFLL,1878,331
18781343,VIU,SFLL,1878,331
18781356,VIU,SFLL,1878,332
18781355,VIU,SFLL,1878,332
18781354,VIU,SFLL,1878,332
18781353,VIU,SFLL,1878,332
18781352,VIU,SFLL,1878,332
18781351,VIU,SFLL,1878,332
18781350,VIU,SFLL,1878,332
18781362,VIU,SFLL,1878,333
18781361,VIU,SFLL,1878,333
18781360,VIU,SFLL,1878,333
18781359,VIU,SFLL,1878,333
18781358,VIU,SFLL,1878,333
18781357,VIU,SFLL,1878,333
18781366,VIU,SFLL,1878,334
18781365,VIU,SFLL,1878,334
18781364,VIU,SFLL,1878,334
18781363,VIU,SFLL,1878,334
18781367,VIU,SFLL,1878,335
18781368,VIU,SFLL,1878,335
18781369,VIU,SFLL,1878,336
18781370,VIU,SFLL,1878,336
18781371,VIU,SFLL,1878,336
18781374,VIU,SFLL,1878,337
18781373,VIU,SFLL,1878,337
18781372,VIU,SFLL,1878,337
18781377,VIU,SFLL,1878,338
18781376,VIU,SFLL,1878,338
18781375,VIU,SFLL,1878,338
18781380,VIU,SFLL,1878,339
18781379,VIU,SFLL,1878,339
18781378,VIU,SFLL,1878,339
18781384,VIU,SFLL,1878,340
18781382,VIU,SFLL,1878,340
18781381,VIU,SFLL,1878,340
18781391,VIU,SFLL,1878,341
18781390,VIU,SFLL,1878,341
18781389,VIU,SFLL,1878,341
18781388,VIU,SFLL,1878,341
18781387,VIU,SFLL,1878,341
18781386,VIU,SFLL,1878,341
18781385,VIU,SFLL,1878,341
18781396,VIU,SFLL,1878,342
18781395,VIU,SFLL,1878,342
18781394,VIU,SFLL,1878,342
18781393,VIU,SFLL,1878,342
18781392,VIU,SFLL,1878,342
18780048,VIU,SFLL,1878,9
18780047,VIU,SFLL,1878,9
18780046,VIU,SFLL,1878,9
18780045,VIU,SFLL,1878,9
18780050,VIU,SFLL,1878,10
18780049,VIU,SFLL,1878,10
18780054,VIU,SFLL,1878,11
18780053,VIU,SFLL,1878,11
18780052,VIU,SFLL,1878,11
18780051,VIU,SFLL,1878,11
18780057,VIU,SFLL,1878,12
18780056,VIU,SFLL,1878,12
18780055,VIU,SFLL,1878,12
18780075,VIU,SFLL,1878,17
18780074,VIU,SFLL,1878,17
18780073,VIU,SFLL,1878,17
18780072,VIU,SFLL,1878,17
18780071,VIU,SFLL,1878,17
18780070,VIU,SFLL,1878,17
18780069,VIU,SFLL,1878,17
18780580,VIU,SFLL,1878,144
18780579,VIU,SFLL,1878,144
18780578,VIU,SFLL,1878,144
18780577,VIU,SFLL,1878,144
18780581,VIU,SFLL,1878,145
18780588,VIU,SFLL,1878,147
18780587,VIU,SFLL,1878,147
18780586,VIU,SFLL,1878,147
18780585,VIU,SFLL,1878,147
18780590,VIU,SFLL,1878,148
18780589,VIU,SFLL,1878,148
18780058,VIU,SFLL,1878,13
18780064,VIU,SFLL,1878,14
18780063,VIU,SFLL,1878,14
18780062,VIU,SFLL,1878,14
18780061,VIU,SFLL,1878,14
18780060,VIU,SFLL,1878,14
18780059,VIU,SFLL,1878,14
18780066,VIU,SFLL,1878,15
18780065,VIU,SFLL,1878,15
18780068,VIU,SFLL,1878,16
18780067,VIU,SFLL,1878,16
18780080,VIU,SFLL,1878,18
18780079,VIU,SFLL,1878,18
18780078,VIU,SFLL,1878,18
18780077,VIU,SFLL,1878,18
18780076,VIU,SFLL,1878,18
18780084,VIU,SFLL,1878,19
18780083,VIU,SFLL,1878,19
18780082,VIU,SFLL,1878,19
18780081,VIU,SFLL,1878,19
18780085,VIU,SFLL,1878,20
18780090,VIU,SFLL,1878,21
18780089,VIU,SFLL,1878,21
18780088,VIU,SFLL,1878,21
18780087,VIU,SFLL,1878,21
18780086,VIU,SFLL,1878,21
18780092,VIU,SFLL,1878,22
18780091,VIU,SFLL,1878,22
18780096,VIU,SFLL,1878,23
18780095,VIU,SFLL,1878,23
18780094,VIU,SFLL,1878,23
18780093,VIU,SFLL,1878,23
18780116,VIU,SFLL,1878,28
18780115,VIU,SFLL,1878,28
18780114,VIU,SFLL,1878,28
18780119,VIU,SFLL,1878,29
18780118,VIU,SFLL,1878,29
18780117,VIU,SFLL,1878,29
18780121,VIU,SFLL,1878,30
18780120,VIU,SFLL,1878,30
18780125,VIU,SFLL,1878,31
18780124,VIU,SFLL,1878,31
18780123,VIU,SFLL,1878,31
18780122,VIU,SFLL,1878,31
18780127,VIU,SFLL,1878,32
18780126,VIU,SFLL,1878,32
18780214,VIU,SFLL,1878,56
18780213,VIU,SFLL,1878,56
18780217,VIU,SFLL,1878,57
18780216,VIU,SFLL,1878,57
18780215,VIU,SFLL,1878,57
18780221,VIU,SFLL,1878,58
18780220,VIU,SFLL,1878,58
18780219,VIU,SFLL,1878,58
18780218,VIU,SFLL,1878,58
18780225,VIU,SFLL,1878,59
18780224,VIU,SFLL,1878,59
18780223,VIU,SFLL,1878,59
18780222,VIU,SFLL,1878,59
18780227,VIU,SFLL,1878,60
18780226,VIU,SFLL,1878,60
18780275,VIU,SFLL,1878,71
18780274,VIU,SFLL,1878,71
18780273,VIU,SFLL,1878,71
18780272,VIU,SFLL,1878,71
18780271,VIU,SFLL,1878,71
18780269,VIU,SFLL,1878,71
18780270,VIU,SFLL,1878,71
18780279,VIU,SFLL,1878,72
18780278,VIU,SFLL,1878,72
18780277,VIU,SFLL,1878,72
18780276,VIU,SFLL,1878,72
18780287,VIU,SFLL,1878,73
18780286,VIU,SFLL,1878,73
18780285,VIU,SFLL,1878,73
18780284,VIU,SFLL,1878,73
18780283,VIU,SFLL,1878,73
18780282,VIU,SFLL,1878,73
18780281,VIU,SFLL,1878,73
18780280,VIU,SFLL,1878,73
18780294,VIU,SFLL,1878,74
18780293,VIU,SFLL,1878,74
18780292,VIU,SFLL,1878,74
18780291,VIU,SFLL,1878,74
18780290,VIU,SFLL,1878,74
18780289,VIU,SFLL,1878,74
18780288,VIU,SFLL,1878,74
18780295,VIU,SFLL,1878,75
18780296,VIU,SFLL,1878,75
18780325,VIU,SFLL,1878,83
18780332,VIU,SFLL,1878,84
18780331,VIU,SFLL,1878,84
18780330,VIU,SFLL,1878,84
18780329,VIU,SFLL,1878,84
18780328,VIU,SFLL,1878,84
18780327,VIU,SFLL,1878,84
18780326,VIU,SFLL,1878,84
18780338,VIU,SFLL,1878,85
18780337,VIU,SFLL,1878,85
18780336,VIU,SFLL,1878,85
18780335,VIU,SFLL,1878,85
18780334,VIU,SFLL,1878,85
18780333,VIU,SFLL,1878,85
18780342,VIU,SFLL,1878,86
18780341,VIU,SFLL,1878,86
18780340,VIU,SFLL,1878,86
18780339,VIU,SFLL,1878,86
18780352,VIU,SFLL,1878,87
18780351,VIU,SFLL,1878,87
18780350,VIU,SFLL,1878,87
18780349,VIU,SFLL,1878,87
18780348,VIU,SFLL,1878,87
18780347,VIU,SFLL,1878,87
18780346,VIU,SFLL,1878,87
18780345,VIU,SFLL,1878,87
18780344,VIU,SFLL,1878,87
18780343,VIU,SFLL,1878,87
18780359,VIU,SFLL,1878,88
18780358,VIU,SFLL,1878,88
18780357,VIU,SFLL,1878,88
18780356,VIU,SFLL,1878,88
18780355,VIU,SFLL,1878,88
18780354,VIU,SFLL,1878,88
18780353,VIU,SFLL,1878,88
18780363,VIU,SFLL,1878,89
18780362,VIU,SFLL,1878,89
18780361,VIU,SFLL,1878,89
18780360,VIU,SFLL,1878,89
18780365,VIU,SFLL,1878,90
18780364,VIU,SFLL,1878,90
18780370,VIU,SFLL,1878,91
18780369,VIU,SFLL,1878,91
18780368,VIU,SFLL,1878,91
18780367,VIU,SFLL,1878,91
18780366,VIU,SFLL,1878,91
18780374,VIU,SFLL,1878,92
18780373,VIU,SFLL,1878,92
18780372,VIU,SFLL,1878,92
18780371,VIU,SFLL,1878,92
18780380,VIU,SFLL,1878,93
18780379,VIU,SFLL,1878,93
18780378,VIU,SFLL,1878,93
18780377,VIU,SFLL,1878,93
18780376,VIU,SFLL,1878,93
18780375,VIU,SFLL,1878,93
18780382,VIU,SFLL,1878,94
18780381,VIU,SFLL,1878,94
18780384,VIU,SFLL,1878,95
18780383,VIU,SFLL,1878,95
18780388,VIU,SFLL,1878,96
18780387,VIU,SFLL,1878,96
18780386,VIU,SFLL,1878,96
18780385,VIU,SFLL,1878,96
18780394,VIU,SFLL,1878,97
18780393,VIU,SFLL,1878,97
18780392,VIU,SFLL,1878,97
18780391,VIU,SFLL,1878,97
18780390,VIU,SFLL,1878,97
18780389,VIU,SFLL,1878,97
18780398,VIU,SFLL,1878,98
18780397,VIU,SFLL,1878,98
18780396,VIU,SFLL,1878,98
18780395,VIU,SFLL,1878,98
18780400,VIU,SFLL,1878,99
18780399,VIU,SFLL,1878,99
18780407,VIU,SFLL,1878,100
18780406,VIU,SFLL,1878,100
18780405,VIU,SFLL,1878,100
18780404,VIU,SFLL,1878,100
18780403,VIU,SFLL,1878,100
18780402,VIU,SFLL,1878,100
18780401,VIU,SFLL,1878,100
18780408,VIU,SFLL,1878,101
18780411,VIU,SFLL,1878,102
18780410,VIU,SFLL,1878,102
18780409,VIU,SFLL,1878,102
18780415,VIU,SFLL,1878,103
18780414,VIU,SFLL,1878,103
18780413,VIU,SFLL,1878,103
18780412,VIU,SFLL,1878,103
18780420,VIU,SFLL,1878,104
18780419,VIU,SFLL,1878,104
18780418,VIU,SFLL,1878,104
18780417,VIU,SFLL,1878,104
18780416,VIU,SFLL,1878,104
18780424,VIU,SFLL,1878,105
18780423,VIU,SFLL,1878,105
18780422,VIU,SFLL,1878,105
18780421,VIU,SFLL,1878,105
18780425,VIU,SFLL,1878,106
18780432,VIU,SFLL,1878,107
18780431,VIU,SFLL,1878,107
18780430,VIU,SFLL,1878,107
18780429,VIU,SFLL,1878,107
18780428,VIU,SFLL,1878,107
18780427,VIU,SFLL,1878,107
18780426,VIU,SFLL,1878,107
18780436,VIU,SFLL,1878,108
18780435,VIU,SFLL,1878,108
18780434,VIU,SFLL,1878,108
18780433,VIU,SFLL,1878,108
18780485,VIU,SFLL,1878,121
18780484,VIU,SFLL,1878,121
18780483,VIU,SFLL,1878,121
18780491,VIU,SFLL,1878,122
18780490,VIU,SFLL,1878,122
18780489,VIU,SFLL,1878,122
18780488,VIU,SFLL,1878,122
18780487,VIU,SFLL,1878,122
18780486,VIU,SFLL,1878,122
18780496,VIU,SFLL,1878,123
18780495,VIU,SFLL,1878,123
18780494,VIU,SFLL,1878,123
18780493,VIU,SFLL,1878,123
18780492,VIU,SFLL,1878,123
18780497,VIU,SFLL,1878,124
18780501,VIU,SFLL,1878,125
18780500,VIU,SFLL,1878,125
18780499,VIU,SFLL,1878,125
18780498,VIU,SFLL,1878,125
18780502,VIU,SFLL,1878,126
18780506,VIU,SFLL,1878,127
18780505,VIU,SFLL,1878,127
18780504,VIU,SFLL,1878,127
18780503,VIU,SFLL,1878,127
18780513,VIU,SFLL,1878,128
18780512,VIU,SFLL,1878,128
18780511,VIU,SFLL,1878,128
18780510,VIU,SFLL,1878,128
18780509,VIU,SFLL,1878,128
18780508,VIU,SFLL,1878,128
18780507,VIU,SFLL,1878,128
18780522,VIU,SFLL,1878,130
18780521,VIU,SFLL,1878,130
18780520,VIU,SFLL,1878,130
18780519,VIU,SFLL,1878,130
18780518,VIU,SFLL,1878,130
18780524,VIU,SFLL,1878,131
18780523,VIU,SFLL,1878,131
18780553,VIU,SFLL,1878,137
18780556,VIU,SFLL,1878,138
18780555,VIU,SFLL,1878,138
18780554,VIU,SFLL,1878,138
18780562,VIU,SFLL,1878,139
18780561,VIU,SFLL,1878,139
18780560,VIU,SFLL,1878,139
18780559,VIU,SFLL,1878,139
18780558,VIU,SFLL,1878,139
18780557,VIU,SFLL,1878,139
18780565,VIU,SFLL,1878,140
18780564,VIU,SFLL,1878,140
18780563,VIU,SFLL,1878,140
18780568,VIU,SFLL,1878,141
18780567,VIU,SFLL,1878,141
18780566,VIU,SFLL,1878,141
18780572,VIU,SFLL,1878,142
18780571,VIU,SFLL,1878,142
18780570,VIU,SFLL,1878,142
18780569,VIU,SFLL,1878,142
18780576,VIU,SFLL,1878,143
18780575,VIU,SFLL,1878,143
18780574,VIU,SFLL,1878,143
18780573,VIU,SFLL,1878,143
18780584,VIU,SFLL,1878,146
18780583,VIU,SFLL,1878,146
18780582,VIU,SFLL,1878,146
18780595,VIU,SFLL,1878,149
18780594,VIU,SFLL,1878,149
18780593,VIU,SFLL,1878,149
18780592,VIU,SFLL,1878,149
18780591,VIU,SFLL,1878,149
18780976,VIU,SFLL,1878,236
18780975,VIU,SFLL,1878,236
18780974,VIU,SFLL,1878,236
18780973,VIU,SFLL,1878,236
18780972,VIU,SFLL,1878,236
18780971,VIU,SFLL,1878,236
18780970,VIU,SFLL,1878,236
18780982,VIU,SFLL,1878,237
18780981,VIU,SFLL,1878,237
18780980,VIU,SFLL,1878,237
18780979,VIU,SFLL,1878,237
18780978,VIU,SFLL,1878,237
18780977,VIU,SFLL,1878,237
18780985,VIU,SFLL,1878,238
18780984,VIU,SFLL,1878,238
18780983,VIU,SFLL,1878,238
18780998,VIU,SFLL,1878,243
18780999,VIU,SFLL,1878,243
18781004,VIU,SFLL,1878,244
18781003,VIU,SFLL,1878,244
18781002,VIU,SFLL,1878,244
18781001,VIU,SFLL,1878,244
18781000,VIU,SFLL,1878,244
18781010,VIU,SFLL,1878,245
18781009,VIU,SFLL,1878,245
18781008,VIU,SFLL,1878,245
18781007,VIU,SFLL,1878,245
18781006,VIU,SFLL,1878,245
18781005,VIU,SFLL,1878,245
18781016,VIU,SFLL,1878,246
18781015,VIU,SFLL,1878,246
18781014,VIU,SFLL,1878,246
18781013,VIU,SFLL,1878,246
18781012,VIU,SFLL,1878,246
18781011,VIU,SFLL,1878,246
18781018,VIU,SFLL,1878,247
18781017,VIU,SFLL,1878,247
18781023,VIU,SFLL,1878,248
18781022,VIU,SFLL,1878,248
18781021,VIU,SFLL,1878,248
18781020,VIU,SFLL,1878,248
18781019,VIU,SFLL,1878,248
18781025,VIU,SFLL,1878,249
18781024,VIU,SFLL,1878,249
18781027,VIU,SFLL,1878,250
18781026,VIU,SFLL,1878,250
18781033,VIU,SFLL,1878,251
18781032,VIU,SFLL,1878,251
18781031,VIU,SFLL,1878,251
18781030,VIU,SFLL,1878,251
18781029,VIU,SFLL,1878,251
18781028,VIU,SFLL,1878,251
18781039,VIU,SFLL,1878,252
18781038,VIU,SFLL,1878,252
18781037,VIU,SFLL,1878,252
18781036,VIU,SFLL,1878,252
18781035,VIU,SFLL,1878,252
18781034,VIU,SFLL,1878,252
18781044,VIU,SFLL,1878,253
18781043,VIU,SFLL,1878,253
18781042,VIU,SFLL,1878,253
18781041,VIU,SFLL,1878,253
18781040,VIU,SFLL,1878,253
18781046,VIU,SFLL,1878,254
18781045,VIU,SFLL,1878,254
18781049,VIU,SFLL,1878,255
18781048,VIU,SFLL,1878,255
18781047,VIU,SFLL,1878,255
18781052,VIU,SFLL,1878,256
18781051,VIU,SFLL,1878,256
18781050,VIU,SFLL,1878,256
18781067,VIU,SFLL,1878,259
18781066,VIU,SFLL,1878,259
18781065,VIU,SFLL,1878,259
18781064,VIU,SFLL,1878,259
18781063,VIU,SFLL,1878,259
18781053,VIU,SFLL,1878,257
18781074,VIU,SFLL,1878,260
