Municipi,Id_Llar,Any_Padro,Carrer,Numero
null,348,1857,null,null
null,349,1857,null,null
null,350,1857,null,null
null,351,1857,null,null
null,352,1857,null,null
null,353,1857,null,null
null,354,1857,null,null
null,355,1857,null,null
null,356,1857,null,null
null,357,1857,null,null
null,358,1857,null,null
null,359,1857,null,null
null,360,1857,null,null
null,361,1857,null,null
null,362,1857,null,null
null,363,1857,null,null
null,364,1857,null,null
null,365,1857,null,null
null,366,1857,null,null
null,367,1857,null,null
null,368,1857,null,null
null,369,1857,null,null
null,370,1857,null,null
null,371,1857,null,null
null,372,1857,null,null
null,373,1857,null,null
null,374,1857,null,null
null,375,1857,null,null
null,376,1857,null,null
null,377,1857,null,null
null,378,1857,null,null
null,379,1857,null,null
null,380,1857,null,null
null,381,1857,null,null
null,382,1857,null,null
null,383,1857,null,null
null,384,1857,null,null
null,385,1857,null,null
null,386,1857,null,null
null,387,1857,null,null
null,388,1857,null,null
null,389,1857,null,null
null,390,1857,null,null
null,391,1857,null,null
null,392,1857,null,null
null,393,1857,null,null
null,394,1857,null,null
null,395,1857,null,null
null,396,1857,null,null
null,397,1857,null,null
null,398,1857,null,null
null,399,1857,null,null
null,400,1857,null,null
null,401,1857,null,null
null,402,1857,null,null
null,403,1857,null,null
null,404,1857,null,null
null,405,1857,null,null
null,406,1857,null,null
null,407,1857,null,null
null,408,1857,null,null
null,409,1857,null,null
null,410,1857,null,null
null,411,1857,null,null
null,412,1857,null,null
null,413,1857,null,null
null,414,1857,null,null
null,415,1857,null,null
null,416,1857,null,null
null,417,1857,null,null
null,418,1857,null,null
null,419,1857,null,null
null,420,1857,null,null
null,421,1857,null,null
null,422,1857,null,null
null,423,1857,null,null
null,424,1857,null,null
null,425,1857,null,null
null,426,1857,null,null
null,427,1857,null,null
null,428,1857,null,null
null,429,1857,null,null
null,430,1857,null,null
null,431,1857,null,null
null,432,1857,null,null
null,433,1857,null,null
null,434,1857,null,null
null,435,1857,null,null
null,436,1857,null,null
null,437,1857,null,null
null,438,1857,null,null
null,439,1857,null,null
null,440,1857,null,null
null,441,1857,null,null
null,442,1857,null,null
null,443,1857,null,null
null,444,1857,null,null
null,445,1857,null,null
null,446,1857,null,null
null,447,1857,null,null
null,448,1857,null,null
null,449,1857,null,null
null,450,1857,null,null
null,451,1857,null,null
null,452,1857,null,null
null,453,1857,null,null
null,454,1857,null,null
null,455,1857,null,null
null,456,1857,null,null
null,457,1857,null,null
null,458,1857,null,null
null,459,1857,null,null
null,460,1857,null,null
null,461,1857,null,null
null,462,1857,null,null
null,463,1857,null,null
null,464,1857,null,null
null,465,1857,null,null
null,466,1857,null,null
null,467,1857,null,null
null,468,1857,null,null
null,469,1857,null,null
null,470,1857,null,null
null,471,1857,null,null
null,472,1857,null,null
null,473,1857,null,null
null,474,1857,null,null
null,475,1857,null,null
null,476,1857,null,null
null,477,1857,null,null
null,478,1857,null,null
null,479,1857,null,null
null,480,1857,null,null
null,481,1857,null,null
null,482,1857,null,null
null,483,1857,null,null
null,484,1857,null,null
null,485,1857,null,null
null,486,1857,null,null
null,487,1857,null,null
null,488,1857,null,null
null,489,1857,null,null
null,490,1857,null,null
null,491,1857,null,null
null,492,1857,null,null
null,493,1857,null,null
null,494,1857,null,null
null,495,1857,null,null
null,496,1857,null,null
null,497,1857,null,null
null,498,1857,null,null
null,499,1857,null,null
null,500,1857,null,null
null,501,1857,null,null
null,502,1857,null,null
null,503,1857,null,null
null,504,1857,null,null
null,505,1857,null,null
null,506,1857,null,null
null,507,1857,null,null
null,508,1857,null,null
null,509,1857,null,null
null,510,1857,null,null
null,511,1857,null,null
null,512,1857,null,null
null,513,1857,null,null
null,514,1857,null,null
null,515,1857,null,null
null,516,1857,null,null
null,517,1857,null,null
null,518,1857,null,null
null,519,1857,null,null
null,520,1857,null,null
null,521,1857,null,null
null,522,1857,null,null
null,523,1857,null,null
null,524,1857,null,null
null,525,1857,null,null
null,526,1857,null,null
null,527,1857,null,null
null,528,1857,null,null
null,529,1857,null,null
null,530,1857,null,null
null,531,1857,null,null
null,532,1857,null,null
null,533,1857,null,null
SFLL,9,1878,carretª,4
SFLL,10,1878,carretª,4
SFLL,11,1878,carretª,null
SFLL,12,1878,carretª,null
SFLL,17,1878,carretª,11
SFLL,144,1878,carretª,null
SFLL,145,1878,carretª,null
SFLL,147,1878,carretª,null
SFLL,148,1878,carretª,null
SFLL,13,1878,carretª,6
SFLL,14,1878,carretª,6
SFLL,15,1878,carretª,9
SFLL,16,1878,carretª,9
SFLL,18,1878,carretª,13
SFLL,19,1878,carretª,15
SFLL,20,1878,carretª,16
SFLL,21,1878,carretª,17
SFLL,22,1878,carretª,18
SFLL,23,1878,carretª,20
SFLL,28,1878,carretª,22
SFLL,29,1878,carretª,24
SFLL,30,1878,carretª,24
SFLL,31,1878,carretª,26
SFLL,32,1878,carretª,27
SFLL,56,1878,carretª,49
SFLL,57,1878,carretª,50
SFLL,58,1878,carretª,52
SFLL,59,1878,carretª,52
SFLL,60,1878,carretª,53
SFLL,71,1878,carretª,60
SFLL,72,1878,carretª,61
SFLL,73,1878,carretª,61
SFLL,74,1878,carretª,63
SFLL,75,1878,carretª,64
SFLL,83,1878,carretª,70
SFLL,84,1878,carretª,71
SFLL,85,1878,carretª,73
SFLL,86,1878,carretª,75
SFLL,87,1878,carretª,77
SFLL,88,1878,carretª,78
SFLL,89,1878,carretª,79
SFLL,90,1878,carretª,79
SFLL,91,1878,carretª,80
SFLL,92,1878,carretª,81
SFLL,93,1878,carretª,81
SFLL,94,1878,carretª,81
SFLL,95,1878,carretª,81
SFLL,96,1878,carretª,81
SFLL,97,1878,carretª,82
SFLL,98,1878,carretª,83
SFLL,99,1878,carretª,84
SFLL,100,1878,carretª,86
SFLL,101,1878,carretª,86
SFLL,102,1878,carretª,86
SFLL,103,1878,carretª,88
SFLL,104,1878,carretª,90
SFLL,105,1878,carretª,92
SFLL,106,1878,carretª,93
SFLL,107,1878,carretª,94
SFLL,108,1878,carretª,95
SFLL,121,1878,carretª,103
SFLL,122,1878,carretª,105
SFLL,123,1878,carretª,107
SFLL,124,1878,carretª,107
SFLL,125,1878,carretª,108
SFLL,126,1878,carretª,109
SFLL,127,1878,carretª,110
SFLL,128,1878,carretª,111
SFLL,130,1878,carretª,113
SFLL,131,1878,carretª,114
SFLL,137,1878,carretª,119
SFLL,138,1878,carretª,120
SFLL,139,1878,carretª,120
SFLL,140,1878,carretª,121
SFLL,141,1878,carretª,122
SFLL,142,1878,carretª,123
SFLL,143,1878,carretª,124
SFLL,146,1878,carretª,19
SFLL,149,1878,carretª,125
SFLL,236,1878,carretª,206
SFLL,237,1878,carretª,208
SFLL,238,1878,carretª,210
SFLL,243,1878,carretª,216
SFLL,244,1878,carretª,218
SFLL,245,1878,carretª,220
SFLL,246,1878,carretª,224
SFLL,247,1878,carretª,224
SFLL,248,1878,carretª,226
SFLL,249,1878,carretª,230
SFLL,250,1878,carretª,230
SFLL,251,1878,carretª,232
SFLL,252,1878,carretª,234
SFLL,253,1878,carretª,236
SFLL,254,1878,carretª,238
SFLL,255,1878,carretª,240
SFLL,256,1878,carretª,242
SFLL,259,1878,carretª,242
SFLL,257,1878,carretª,244
SFLL,260,1878,carretª,244
SFLL,261,1878,carretª,244
SFLL,262,1878,carretª,31
SFLL,263,1878,carretª,104
SFLL,68,1878,carrretera,58
SFLL,265,1878,masovernou,1
SFLL,281,1881,masovernou,1
SFLL,266,1878,masovernou,2
SFLL,282,1881,masovernou,2
SFLL,280,1889,masovernou,2
SFLL,267,1878,masovernou,4
SFLL,284,1881,masovernou,4
SFLL,281,1889,masovernou,4
SFLL,268,1878,masovernou,5
SFLL,285,1881,masovernou,5
SFLL,269,1878,masovernou,6
SFLL,286,1881,masovernou,6
SFLL,282,1889,masovernou,6
SFLL,270,1878,masovernou,7
SFLL,271,1878,masovernou,7
SFLL,287,1881,masovernou,7
SFLL,272,1878,masovernou,8
SFLL,288,1881,masovernou,8
SFLL,273,1878,masovernou,9
SFLL,289,1881,masovernou,9
SFLL,274,1878,masovernou,11
SFLL,275,1878,masovernou,11
SFLL,276,1878,masovernou,12
SFLL,290,1881,masovernou,12
SFLL,284,1889,masovernou,12
SFLL,277,1878,masovernou,13
SFLL,278,1878,masovernou,13
SFLL,291,1881,masovernou,13
SFLL,279,1878,masovernou,14
SFLL,665,1878,masovernou,14
SFLL,292,1881,masovernou,14
SFLL,285,1889,masovernou,14
SFLL,280,1878,masovernou,15
SFLL,293,1881,masovernou,15
SFLL,281,1878,masovernou,16
SFLL,294,1881,masovernou,16
SFLL,286,1889,masovernou,16
SFLL,282,1878,masovernou,17
SFLL,295,1881,masovernou,17
SFLL,283,1878,masovernou,18
SFLL,666,1878,masovernou,18
SFLL,296,1881,masovernou,18
SFLL,287,1889,masovernou,18
SFLL,284,1878,masovernou,19
SFLL,297,1881,masovernou,19
SFLL,285,1878,masovernou,20
SFLL,288,1889,masovernou,20
SFLL,286,1878,masovernou,21
SFLL,299,1881,masovernou,21
SFLL,287,1878,masovernou,22
SFLL,300,1881,masovernou,22
SFLL,289,1889,masovernou,22
SFLL,288,1878,masovernou,23
SFLL,301,1881,masovernou,23
SFLL,289,1878,masovernou,25
SFLL,303,1881,masovernou,25
SFLL,290,1878,masovernou,26
SFLL,304,1881,masovernou,26
SFLL,291,1889,masovernou,26
SFLL,291,1878,masovernou,27
SFLL,305,1881,masovernou,27
SFLL,292,1878,masovernou,29
SFLL,294,1878,masovernou,30
SFLL,293,1878,masovernou,30
SFLL,307,1881,masovernou,30
SFLL,293,1889,masovernou,30
SFLL,295,1878,masovernou,31
SFLL,308,1881,masovernou,31
SFLL,296,1878,masovernou,32
SFLL,297,1878,masovernou,32
SFLL,309,1881,masovernou,32
SFLL,294,1889,masovernou,32
SFLL,298,1878,masovernou,33
SFLL,311,1881,masovernou,33
SFLL,299,1878,masovernou,34
SFLL,312,1881,masovernou,34
SFLL,295,1889,masovernou,34
SFLL,300,1878,masovernou,35
SFLL,313,1881,masovernou,35
SFLL,301,1878,masovernou,40
SFLL,302,1878,masovernou,40
SFLL,303,1878,masovernou,40
SFLL,314,1881,masovernou,40
SFLL,299,1889,masovernou,40
SFLL,304,1878,masovernou,42
SFLL,315,1881,masovernou,42
SFLL,300,1889,masovernou,42
SFLL,305,1878,masovernou,44
SFLL,306,1878,masovernou,44
SFLL,317,1881,masovernou,44
SFLL,301,1889,masovernou,44
SFLL,307,1878,masovernou,46
SFLL,302,1889,masovernou,46
SFLL,308,1878,masovernou,48
SFLL,310,1878,masovernou,48
SFLL,309,1878,masovernou,48
SFLL,318,1881,masovernou,48
SFLL,303,1889,masovernou,48
SFLL,311,1878,masovernou,52
SFLL,320,1881,masovernou,52
SFLL,305,1889,masovernou,52
SFLL,312,1878,masovernou,54
SFLL,313,1878,masovernou,54
SFLL,321,1881,masovernou,54
SFLL,306,1889,masovernou,54
SFLL,314,1878,masovernou,56
SFLL,322,1881,masovernou,56
SFLL,307,1889,masovernou,56
SFLL,315,1878,masovernou,58
SFLL,316,1878,masovernou,58
SFLL,323,1881,masovernou,58
SFLL,308,1889,masovernou,58
SFLL,317,1878,masovernou,60
SFLL,324,1881,masovernou,60
SFLL,318,1878,masovernou,64
SFLL,325,1881,masovernou,64
SFLL,310,1889,masovernou,64
SFLL,319,1878,masovernou,66
SFLL,326,1881,masovernou,66
SFLL,311,1889,masovernou,66
SFLL,320,1878,masovernou,68
SFLL,327,1881,masovernou,68
SFLL,312,1889,masovernou,68
SFLL,321,1878,masovernou,70
SFLL,328,1881,masovernou,70
SFLL,313,1889,masovernou,70
SFLL,322,1878,masovernou,72
SFLL,329,1881,masovernou,72
SFLL,314,1889,masovernou,72
SFLL,323,1878,masovernou,74
SFLL,330,1881,masovernou,74
SFLL,315,1889,masovernou,74
SFLL,283,1881,masovernou,3
SFLL,302,1881,masovernou,24
SFLL,290,1889,masovernou,24
SFLL,306,1881,masovernou,28
SFLL,292,1889,masovernou,28
SFLL,310,1881,masovernou,32
SFLL,316,1881,masovernou,42
SFLL,319,1881,masovernou,50
SFLL,304,1889,masovernou,50
SFLL,331,1881,masovernou,78
SFLL,317,1889,masovernou,78
SFLL,332,1881,masovernou,80
SFLL,318,1889,masovernou,80
SFLL,333,1881,masovernou,82
SFLL,319,1889,masovernou,82
SFLL,334,1881,masovernou,84
SFLL,320,1889,masovernou,84
SFLL,335,1881,masovernou,86
SFLL,321,1889,masovernou,86
SFLL,336,1881,masovernou,88
SFLL,322,1889,masovernou,88
SFLL,337,1881,masovernou,90
SFLL,323,1889,masovernou,90
SFLL,338,1881,masovernou,92
SFLL,324,1889,masovernou,92
SFLL,339,1881,masovernou,94
SFLL,325,1889,masovernou,94
SFLL,340,1881,masovernou,94
SFLL,341,1881,masovernou,96
SFLL,326,1889,masovernou,96
SFLL,342,1881,masovernou,98
SFLL,328,1889,masovernou,98
SFLL,343,1881,masovernou,100
SFLL,329,1889,masovernou,100
SFLL,344,1881,masovernou,102
SFLL,330,1889,masovernou,102
SFLL,345,1881,masovernou,104
SFLL,331,1889,masovernou,104
SFLL,346,1881,masovernou,108
SFLL,637,1881,masovernou,108
SFLL,333,1889,masovernou,108
SFLL,347,1881,masovernou,110
SFLL,334,1889,masovernou,110
SFLL,348,1881,masovernou,112
SFLL,335,1889,masovernou,112
SFLL,349,1881,masovernou,114
SFLL,336,1889,masovernou,114
SFLL,350,1881,masovernou,118
SFLL,338,1889,masovernou,118
SFLL,351,1881,masovernou,120
SFLL,339,1889,masovernou,120
SFLL,352,1881,masovernou,122
SFLL,340,1889,masovernou,122
SFLL,353,1881,masovernou,124
SFLL,341,1889,masovernou,124
SFLL,354,1881,masovernou,126
SFLL,342,1889,masovernou,126
SFLL,355,1881,masovernou,127
SFLL,356,1881,masovernou,128
SFLL,277,1889,masover nou,45
SFLL,278,1889,masovernou,47
SFLL,279,1889,masovernou,49
SFLL,283,1889,masovernou,10
SFLL,296,1889,masovernou,null
SFLL,297,1889,masovernou,36
SFLL,298,1889,masovernou,38
SFLL,309,1889,masovernou,62
SFLL,316,1889,masovernou,76
SFLL,327,1889,masovernou,null
SFLL,332,1889,masovernou,106
SFLL,337,1889,masovernou,116
SFLL,343,1878,masover nou,120
SFLL,344,1878,masover nou,122
SFLL,345,1878,masover nou,124
SFLL,346,1878,masover nou,null
SFLL,347,1878,masover nou,null
SFLL,348,1878,masover nou,null
SFLL,349,1878,masover nou,null
SFLL,350,1878,masover nou,null
SFLL,351,1878,masover nou,null
SFLL,352,1878,masover nou,null
SFLL,353,1878,masover nou,null
SFLL,254,1889,masover nou,1
SFLL,255,1889,masover nou,3
SFLL,256,1889,masover nou,5
SFLL,257,1889,masover nou,7
SFLL,258,1889,masover nou,9
SFLL,259,1889,masover nou,11
SFLL,260,1889,masover nou,13
SFLL,261,1889,masover nou,15
SFLL,262,1889,masover nou,17
SFLL,263,1889,masover nou,19
SFLL,264,1889,masover nou,21
SFLL,265,1889,masover nou,23
SFLL,266,1889,masover nou,25
SFLL,267,1889,masover nou,27
SFLL,268,1889,masover nou,29
SFLL,269,1889,masover nou,31
SFLL,270,1889,masover nou,33
SFLL,271,1889,masover nou,null
SFLL,272,1889,masover nou,35
SFLL,273,1889,masover nou,37
SFLL,274,1889,masover nou,39
SFLL,275,1889,masover nou,41
SFLL,276,1889,masover nou,43
SFLL,390,1878,falguer,33
SFLL,418,1878,falguerA,62
SFLL,430,1878,serra,1
SFLL,534,1881,serra,1
SFLL,508,1889,serra,1
SFLL,431,1878,serra,2
SFLL,535,1881,serra,2
SFLL,523,1889,serra,2
SFLL,432,1878,serra,3
SFLL,536,1881,serra,3
SFLL,509,1889,serra,3
SFLL,433,1878,serra,4
SFLL,434,1878,serra,4
SFLL,537,1881,serra,4
SFLL,524,1889,serra,4
SFLL,435,1878,serra,5
SFLL,538,1881,serra,5
SFLL,510,1889,serra,5
SFLL,436,1878,serra,6
SFLL,539,1881,serra,6
SFLL,525,1889,serra,6
SFLL,437,1878,serra,7
SFLL,540,1881,serra,7
SFLL,511,1889,serra,7
SFLL,438,1878,serra,8
SFLL,541,1881,serra,8
SFLL,526,1889,serra,8
SFLL,439,1878,serra,9
SFLL,542,1881,serra,9
SFLL,512,1889,serra,9
SFLL,440,1878,serra,10
SFLL,441,1878,serra,10
SFLL,543,1881,serra,10
SFLL,527,1889,serra,10
SFLL,442,1878,serra,11
SFLL,544,1881,serra,11
SFLL,513,1889,serra,11
SFLL,443,1878,serra,12
SFLL,545,1881,serra,12
SFLL,528,1889,serra,12
SFLL,444,1878,serra,13
SFLL,546,1881,serra,13
SFLL,514,1889,serra,13
SFLL,445,1878,serra,14
SFLL,547,1881,serra,14
SFLL,529,1889,serra,14
SFLL,446,1878,serra,15
SFLL,447,1878,serra,15
SFLL,548,1881,serra,15
SFLL,515,1889,serra,15
SFLL,448,1878,serra,16
SFLL,549,1881,serra,16
SFLL,530,1889,serra,16
SFLL,449,1878,serra,17
SFLL,550,1881,serra,17
SFLL,516,1889,serra,17
SFLL,450,1878,serra,18
SFLL,551,1881,serra,18
SFLL,531,1889,serra,18
SFLL,451,1878,serra,19
SFLL,552,1881,serra,19
SFLL,517,1889,serra,19
SFLL,452,1878,serra,20
SFLL,553,1881,serra,20
SFLL,532,1889,serra,20
SFLL,454,1878,serra,21
SFLL,554,1881,serra,21
SFLL,518,1889,serra,21
SFLL,455,1878,serra,23
SFLL,556,1881,serra,23
SFLL,519,1889,serra,23
SFLL,456,1878,serra,27
SFLL,558,1881,serra,27
SFLL,521,1889,serra,27
SFLL,457,1878,serra,29
SFLL,559,1881,serra,29
SFLL,522,1889,serra,29
SFLL,555,1881,serra,22
SFLL,533,1889,serra,22
SFLL,557,1881,serra,25
SFLL,520,1889,serra,25
SFLL,453,1878,grane,20
SFLL,485,1878,cruces,33
SFLL,486,1878,cruces,27
SFLL,487,1878,cruces,39
SFLL,488,1878,cruces,41
SFLL,489,1878,cruces,43
SFLL,490,1878,cruces,45
SFLL,491,1878,cruces,47
SFLL,492,1878,cruces,47
SFLL,493,1878,cruces,49
SFLL,494,1878,cruces,53
SFLL,495,1878,cruces,55
SFLL,496,1878,cruces,57
SFLL,497,1878,cruces,59
SFLL,498,1878,cruces,61
SFLL,499,1878,cruces,63
SFLL,549,1878,Iglesia,27
SFLL,556,1878,igelsia,37
SFLL,566,1878,abajo,1
SFLL,476,1881,abajo,1
SFLL,567,1878,abajo,2
SFLL,477,1881,abajo,2
SFLL,464,1889,abajo,2
SFLL,568,1878,abajo,3
SFLL,569,1878,abajo,3
SFLL,478,1881,abajo,3
SFLL,570,1878,abajo,4
SFLL,465,1889,abajo,4
SFLL,571,1878,abajo,6
SFLL,481,1881,abajo,6
SFLL,466,1889,abajo,6
SFLL,572,1878,abajo,7
SFLL,482,1881,abajo,7
SFLL,456,1889,abajo,7
SFLL,573,1878,abajo,8
SFLL,484,1881,abajo,8
SFLL,467,1889,abajo,8
SFLL,574,1878,abajo,10
SFLL,486,1881,abajo,10
SFLL,468,1889,abajo,10
SFLL,575,1878,abajo,11
SFLL,487,1881,abajo,11
SFLL,458,1889,abajo,11
SFLL,576,1878,abajo,12
SFLL,488,1881,abajo,12
SFLL,469,1889,abajo,12
SFLL,577,1878,abajo,14
SFLL,578,1878,abajo,14
SFLL,490,1881,abajo,14
SFLL,470,1889,abajo,14
SFLL,579,1878,abajo,15
SFLL,491,1881,abajo,15
SFLL,460,1889,abajo,15
SFLL,580,1878,abajo,16
SFLL,492,1881,abajo,16
SFLL,471,1889,abajo,16
SFLL,581,1878,abajo,17
SFLL,493,1881,abajo,17
SFLL,461,1889,abajo,17
SFLL,582,1878,abajo,18
SFLL,494,1881,abajo,18
SFLL,583,1878,abajo,19
SFLL,495,1881,abajo,19
SFLL,462,1889,abajo,19
SFLL,584,1878,abajo,20
SFLL,496,1881,abajo,20
SFLL,472,1889,abajo,20
SFLL,585,1878,abajo,22
SFLL,586,1878,abajo,22
SFLL,498,1881,abajo,22
SFLL,474,1889,abajo,22
SFLL,587,1878,abajo,23
SFLL,588,1878,abajo,24
SFLL,589,1878,abajo,24
SFLL,499,1881,abajo,24
SFLL,475,1889,abajo,24
SFLL,590,1878,abajo,25
SFLL,591,1878,abajo,25
SFLL,592,1878,abajo,26
SFLL,500,1881,abajo,26
SFLL,476,1889,abajo,26
SFLL,593,1878,abajo,27
SFLL,594,1878,abajo,28
SFLL,501,1881,abajo,28
SFLL,477,1889,abajo,28
SFLL,595,1878,abajo,30
SFLL,502,1881,abajo,30
SFLL,478,1889,abajo,30
SFLL,596,1878,abajo,31
SFLL,597,1878,abajo,33
SFLL,598,1878,abajo,33
SFLL,605,1878,abajo,33
SFLL,599,1878,abajo,34
SFLL,606,1878,abajo,34
SFLL,504,1881,abajo,34
SFLL,480,1889,abajo,34
SFLL,600,1878,abajo,35
SFLL,601,1878,abajo,36
SFLL,505,1881,abajo,36
SFLL,481,1889,abajo,36
SFLL,602,1878,abajo,37
SFLL,603,1878,abajo,38
SFLL,506,1881,abajo,38
SFLL,482,1889,abajo,38
SFLL,604,1878,abajo,39
SFLL,479,1881,abajo,5
SFLL,455,1889,abajo,5
SFLL,480,1881,abajo,5
SFLL,483,1881,abajo,7
SFLL,485,1881,abajo,9
SFLL,457,1889,abajo,9
SFLL,489,1881,abajo,13
SFLL,459,1889,abajo,13
SFLL,497,1881,abajo,21
SFLL,463,1889,abajo,21
SFLL,503,1881,abajo,32
SFLL,479,1889,abajo,32
SFLL,473,1889,abajo,20
SFLL,607,1878,afueras,2
SFLL,622,1881,afueras,2
SFLL,629,1889,afueras,2
SFLL,608,1878,afueras,3
SFLL,623,1881,afueras,3
SFLL,630,1889,afueras,3
SFLL,609,1878,afueras,7
SFLL,627,1881,afueras,7
SFLL,635,1889,afueras,7
SFLL,610,1878,afueras,8
SFLL,628,1881,afueras,8
SFLL,636,1889,afueras,8
SFLL,612,1878,afueras,32
SFLL,611,1878,afueras,32
SFLL,613,1878,afueras,34
SFLL,614,1878,afueras,36
SFLL,615,1878,afueras,38
SFLL,616,1878,afueras,40
SFLL,617,1878,afueras,null
SFLL,618,1878,afueras,null
SFLL,619,1878,afueras,null
SFLL,620,1878,afueras,null
SFLL,621,1878,afueras,null
SFLL,622,1878,afueras,null
SFLL,623,1878,afueras,null
SFLL,624,1878,afueras,null
SFLL,625,1878,afueras,null
SFLL,626,1878,afueras,null
SFLL,628,1878,afueras,null
SFLL,629,1878,afueras,null
SFLL,630,1878,afueras,null
SFLL,627,1878,afueras,null
SFLL,631,1878,afueras,13
SFLL,633,1881,afueras,13
SFLL,641,1889,afueras,13
SFLL,621,1881,afueras,1
SFLL,628,1889,afueras,1
SFLL,624,1881,afueras,4
SFLL,631,1889,afueras,4
SFLL,625,1881,afueras,5
SFLL,632,1889,afueras,5
SFLL,626,1881,afueras,6
SFLL,634,1889,afueras,6
SFLL,629,1881,afueras,9
SFLL,637,1889,afueras,9
SFLL,630,1881,afueras,10
SFLL,638,1889,afueras,10
SFLL,631,1881,afueras,11
SFLL,639,1889,afueras,11
SFLL,632,1881,afueras,12
SFLL,640,1889,afueras,12
SFLL,634,1881,afueras,15
SFLL,643,1889,afueras,15
SFLL,633,1889,afueras,5
SFLL,642,1889,afueras,14
SFLL,644,1889,afueras,16
SFLL,645,1889,afueras,16
SFLL,632,1878,sta maria,null
SFLL,633,1878,sta maria,null
SFLL,634,1878,sta maria,null
SFLL,635,1878,sta maria,null
SFLL,636,1878,sta maria,null
SFLL,637,1878,sta maria,null
SFLL,638,1878,sta maria,null
SFLL,639,1878,sta maria,null
SFLL,640,1878,sta maria,null
SFLL,641,1878,sta maria,null
SFLL,643,1878,sta maria,null
SFLL,642,1878,sta maria,null
SFLL,644,1878,sta maria,null
SFLL,645,1878,sta maria,null
SFLL,646,1878,sta maria,null
SFLL,647,1878,sta maria,null
SFLL,560,1881,sta maria,1
SFLL,534,1889,sta maria,1
SFLL,561,1881,sta maria,3
SFLL,535,1889,sta maria,3
SFLL,562,1881,sta maria,4
SFLL,548,1889,sta maria,4
SFLL,563,1881,sta maria,6
SFLL,549,1889,sta maria,6
SFLL,564,1881,sta maria,7
SFLL,537,1889,sta maria,7
SFLL,565,1881,sta maria,8
SFLL,550,1889,sta maria,8
SFLL,566,1881,sta maria,9
SFLL,538,1889,sta maria,9
SFLL,567,1881,sta maria,10
SFLL,551,1889,sta maria,10
SFLL,568,1881,sta maria,11
SFLL,539,1889,sta maria,11
SFLL,569,1881,sta maria,12
SFLL,552,1889,sta maria,12
SFLL,570,1881,sta maria,13
SFLL,540,1889,sta maria,13
SFLL,571,1881,sta maria,14
SFLL,553,1889,sta maria,14
SFLL,572,1881,sta maria,15
SFLL,541,1889,sta maria,15
SFLL,573,1881,sta maria,16
SFLL,554,1889,sta maria,16
SFLL,574,1881,sta maria,17
SFLL,542,1889,sta maria,17
SFLL,575,1881,sta maria,18
SFLL,555,1889,santa maria,18
SFLL,576,1881,sta maria,19
SFLL,543,1889,sta maria,19
SFLL,577,1881,sta maria,20
SFLL,578,1881,sta maria,21
SFLL,544,1889,sta maria,21
SFLL,579,1881,sta maria,22
SFLL,580,1881,sta maria,23
SFLL,545,1889,sta maria,23
SFLL,581,1881,sta maria,24
SFLL,582,1881,sta maria,25
SFLL,546,1889,sta maria,25
SFLL,583,1881,sta maria,26
SFLL,536,1889,sta maria,5
SFLL,547,1889,sta maria,2
SFLL,648,1878,santa maria,null
SFLL,649,1878,santa maria,null
SFLL,650,1878,santa maria,null
SFLL,651,1878,santa maria,null
SFLL,652,1878,santa maria,null
SFLL,653,1878,santa maria,null
SFLL,654,1878,santa maria,null
SFLL,655,1878,santa maria,null
SFLL,670,1878,santa maria,null
SFLL,671,1878,santa maria,null
SFLL,556,1889,santa maria,20
SFLL,557,1889,santa maria,22
SFLL,558,1889,santa maria,24
SFLL,559,1889,santa maria,26
SFLL,560,1889,santa maria,28
null,656,1878,null,null
null,657,1878,null,null
SFLL,49,1881,Carretera,51
SFLL,202,1881,Carretera,187
SFLL,72,1889,Carretera,139
null,298,1881,null,null
SFLL,507,1881,plaza mercado,2
SFLL,622,1889,plaza mercado,2
SFLL,508,1881,plaza mercado,4
SFLL,623,1889,plaza mercado,4
SFLL,625,1889,plaza mercado,4
SFLL,624,1889,plaza mercado,4
SFLL,585,1881,st antonio,11
SFLL,586,1881,st antonio,13
SFLL,587,1881,st antonio,15
SFLL,588,1881,st antonio,17
SFLL,589,1881,st antonio,19
SFLL,590,1881,st antonio,23
SFLL,591,1881,st antonio,25
SFLL,592,1881,plaza de la cont,1
SFLL,593,1881,plaza de la cont,2
SFLL,594,1881,plaza de la cont,3
SFLL,595,1881,plaza de la cont,4
SFLL,596,1881,plaza de la cont,6
SFLL,597,1881,plaza de la cont,8
SFLL,598,1881,plaza de la cont,9
SFLL,599,1881,plaza de la cont,11
SFLL,600,1881,plaza de la cont,13
SFLL,601,1881,plaza de la conston,15
SFLL,602,1881,plaza de la conston,17
SFLL,603,1881,plaza de la conston,19
SFLL,604,1881,plaza de la conston,21
SFLL,615,1881,paseo,1
SFLL,616,1881,paseo,2
SFLL,617,1881,paseo,3
SFLL,618,1881,paseo,4
SFLL,619,1881,paseo,5
SFLL,620,1881,paseo,9
SFLL,1,1889,calle de la carretera,1
SFLL,2,1889,calle de la carretera,3
SFLL,3,1889,calle de la carretera,5
SFLL,4,1889,calle de la carretera,7
SFLL,5,1889,calle de la carretera,9
SFLL,204,1889,calle de la carretera,192
SFLL,64,1889,caretera,125
SFLL,561,1889,s n antonio,1
SFLL,590,1889,plaza de la constitucion,1
SFLL,591,1889,plaza de la constitucion,3
SFLL,592,1889,plaza de la constitucion,5
SFLL,593,1889,plaza de la constitucion,7
