ID_1,Relacio,Relacio_Harmonitzada,ID_2
18812555,null,fill,18812559
18812555,null,filla,18812558
18812555,null,filla,18812557
18812555,esposa,esposa,18812556
18812555,jefe,jefe,18812555
18812560,null,mare,18812563
18812560,null,filla,18812562
18812560,esposa,esposa,18812561
18812560,jefe,jefe,18812560
18812564,null,fill,18812568
18812564,null,filla,18812567
18812564,null,filla,18812566
18812564,esposa,esposa,18812565
18812564,jefe,jefe,18812564
18812569,null,altres,18812571
18812569,null,altres,18812570
18812569,jefe,jefe,18812569
18812572,null,filla,18812576
18812572,null,fill,18812575
18812572,null,filla,18812574
18812572,esposa,esposa,18812573
18812572,jefe,jefe,18812572
18812577,jefe,jefe,18812577
18812578,null,altres,18812582
18812578,null,jove,18812581
18812578,null,fill,18812580
18812578,esposa,esposa,18812579
18812578,jefe,jefe,18812578
18812583,null,fill,18812586
18812583,null,fill,18812585
18812583,esposa,esposa,18812584
18812583,jefe,jefe,18812583
18812587,null,altres,18812592
18812587,null,altres,18812591
18812587,null,altres,18812590
18812587,null,altres,18812589
18812587,esposa,esposa,18812588
18812587,jefe,jefe,18812587
18812593,null,filla,18812596
18812593,null,filla,18812595
18812593,esposa,esposa,18812594
18812593,jefe,jefe,18812593
18812604,null,fill,18812606
18812604,esposa,esposa,18812605
18812604,jefe,jefe,18812604
18812607,null,nebot,18812611
18812607,null,cunyada,18812610
18812607,null,germa,18812609
18812607,esposa,esposa,18812608
18812607,jefe,jefe,18812607
18812612,null,filla,18812616
18812612,null,filla,18812615
18812612,null,filla,18812614
18812612,esposa,esposa,18812613
18812612,jefe,jefe,18812612
18812617,null,sogre,18812622
18812617,null,fill,18812621
18812617,null,fill,18812620
18812617,null,filla,18812619
18812617,esposa,esposa,18812618
18812617,jefe,jefe,18812617
18812623,null,filla,18812626
18812623,null,fill,18812625
18812623,esposa,esposa,18812624
18812623,jefe,jefe,18812623
18812627,null,net,18812636
18812627,null,neta,18812635
18812627,null,net,18812634
18812627,null,filla,18812633
18812627,null,gendre,18812632
18812627,null,fill,18812631
18812627,null,fill,18812630
18812627,null,fill,18812629
18812627,null,fill,18812628
18812627,jefe,jefe,18812627
18812637,null,filla,18812643
18812637,null,filla,18812642
18812637,null,filla,18812641
18812637,null,fill,18812640
18812637,null,fill,18812639
18812637,esposa,esposa,18812638
18812637,jefe,jefe,18812637
18812644,null,net,18812653
18812644,null,net,18812652
18812644,null,jove,18812651
18812644,null,fill,18812650
18812644,null,filla,18812649
18812644,null,filla,18812648
18812644,null,fill,18812647
18812644,null,fill,18812646
18812644,esposa,esposa,18812645
18812644,jefe,jefe,18812644
18812654,null,altres,18812663
18812654,null,altres,18812662
18812654,null,altres,18812661
18812654,null,altres,18812660
18812654,null,fill,18812659
18812654,null,fill,18812658
18812654,null,filla,18812657
18812654,null,filla,18812656
18812654,esposa,esposa,18812655
18812654,jefe,jefe,18812654
18812664,null,filla,18812670
18812664,null,filla,18812669
18812664,null,filla,18812668
18812664,null,fill,18812667
18812664,null,filla,18812666
18812664,esposa,esposa,18812665
18812664,jefe,jefe,18812664
18812671,null,fill,18812674
18812671,null,fill,18812673
18812671,esposa,esposa,18812672
18812671,jefe,jefe,18812671
18812675,null,fill,18812678
18812675,null,fill,18812677
18812675,esposa,esposa,18812676
18812675,jefe,jefe,18812675
18812679,null,altres,18812684
18812679,null,fill,18812683
18812679,null,fill,18812682
18812679,null,fill,18812681
18812679,null,germa,18812680
18812679,jefe,jefe,18812679
18812685,null,filla,18812693
18812685,null,fill,18812692
18812685,null,filla,18812691
18812685,null,filla,18812690
18812685,null,filla,18812689
18812685,null,filla,18812688
18812685,null,fill,18812687
18812685,esposa,esposa,18812686
18812685,jefe,jefe,18812685
18812694,null,altres,18812702
18812694,null,altres,18812701
18812694,null,altres,18812700
18812694,null,filla,18812699
18812694,null,fill,18812698
18812694,null,filla,18812697
18812694,null,filla,18812696
18812694,esposa,esposa,18812695
18812694,jefe,jefe,18812694
18812703,null,fill,18812706
18812703,null,fill,18812705
18812703,esposa,esposa,18812704
18812703,jefe,jefe,18812703
18812707,null,fill,18812712
18812707,null,filla,18812711
18812707,null,fill,18812710
18812707,null,fill,18812709
18812707,esposa,esposa,18812708
18812707,jefe,jefe,18812707
18812713,null,fill,18812716
18812713,null,filla,18812715
18812713,esposa,esposa,18812714
18812713,jefe,jefe,18812713
18812717,null,neta,18812723
18812717,null,jove,18812722
18812717,null,fill,18812721
18812717,null,filla,18812720
18812717,null,filla,18812719
18812717,esposa,esposa,18812718
18812717,jefe,jefe,18812717
18812724,null,filla,18812731
18812724,null,filla,18812730
18812724,null,filla,18812729
18812724,null,filla,18812728
18812724,null,fill,18812727
18812724,null,fill,18812726
18812724,esposa,esposa,18812725
18812724,jefe,jefe,18812724
18812732,null,fill,18812734
18812732,esposa,esposa,18812733
18812732,jefe,jefe,18812732
18812735,null,filla,18812741
18812735,null,fill,18812740
18812735,null,fill,18812739
18812735,null,fill,18812738
18812735,null,fill,18812737
18812735,esposa,esposa,18812736
18812735,jefe,jefe,18812735
18812742,null,fill,18812744
18812742,esposa,esposa,18812743
18812742,jefe,jefe,18812742
18812745,null,neta,18812750
18812745,null,filla,18812749
18812745,null,filla,18812748
18812745,null,gendre,18812747
18812745,null,fill,18812746
18812745,jefe,jefe,18812745
18812751,null,filla,18812756
18812751,null,fill,18812755
18812751,null,fill,18812754
18812751,null,fill,18812753
18812751,esposa,esposa,18812752
18812751,jefe,jefe,18812751
18812757,null,filla,18812760
18812757,null,fill,18812759
18812757,esposa,esposa,18812758
18812757,jefe,jefe,18812757
18812761,null,altres,18812766
18812761,null,filla,18812765
18812761,null,fill,18812764
18812761,null,filla,18812763
18812761,esposa,esposa,18812762
18812761,jefe,jefe,18812761
18812767,null,filla,18812769
18812767,esposa,esposa,18812768
18812767,jefe,jefe,18812767
18812770,null,germana,18812771
18812770,jefe,jefe,18812770
18812772,null,fill,18812774
18812772,null,filla,18812773
18812772,jefe,jefe,18812772
18812775,null,fill,18812777
18812775,esposa,esposa,18812776
18812775,jefe,jefe,18812775
18812778,null,fill,18812784
18812778,null,filla,18812783
18812778,null,fill,18812782
18812778,null,filla,18812781
18812778,null,filla,18812780
18812778,esposa,esposa,18812779
18812778,jefe,jefe,18812778
18812785,null,filla,18812790
18812785,null,filla,18812789
18812785,null,fill,18812788
18812785,null,fill,18812787
18812785,null,fill,18812786
18812785,jefe,jefe,18812785
18812791,null,nebot,18812795
18812791,null,germana,18812794
18812791,null,cunyat,18812793
18812791,null,mare,18812792
18812791,jefe,jefe,18812791
18812796,null,servents,18812798
18812796,null,neboda,18812797
18812796,jefe,jefe,18812796
18812799,null,fill,18812804
18812799,null,fill,18812803
18812799,null,fill,18812802
18812799,null,fill,18812801
18812799,esposa,esposa,18812800
18812799,jefe,jefe,18812799
18812805,null,altres,18812813
18812805,null,altres,18812812
18812805,null,altres,18812811
18812805,null,altres,18812810
18812805,null,altres,18812809
18812805,null,altres,18812808
18812805,null,filla,18812807
18812805,null,filla,18812806
18812805,jefe,jefe,18812805
18812814,null,altres,18812817
18812814,null,filla,18812816
18812814,esposa,esposa,18812815
18812814,jefe,jefe,18812814
18812818,null,filla,18812820
18812818,esposa,esposa,18812819
18812818,jefe,jefe,18812818
18812821,null,fill,18812827
18812821,null,filla,18812826
18812821,null,fill,18812825
18812821,null,fill,18812824
18812821,null,filla,18812823
18812821,esposa,esposa,18812822
18812821,jefe,jefe,18812821
18812828,null,esposa,18812837
18812828,null,jefe,18812836
18812828,null,altres,18812835
18812828,null,altres,18812834
18812828,null,filla,18812833
18812828,null,fill,18812832
18812828,null,fill,18812831
18812828,null,fill,18812830
18812828,esposa,esposa,18812829
18812828,jefe,jefe,18812828
18812838,null,germana,18812840
18812838,null,germa,18812839
18812838,jefe,jefe,18812838
18812841,null,filla,18812846
18812841,null,fill,18812845
18812841,null,filla,18812844
18812841,null,filla,18812843
18812841,esposa,esposa,18812842
18812841,jefe,jefe,18812841
18812847,null,fill,18812849
18812847,null,filla,18812848
18812847,jefe,jefe,18812847
18812850,null,germana,18812854
18812850,null,mare,18812853
18812850,null,filla,18812852
18812850,esposa,esposa,18812851
18812850,jefe,jefe,18812850
18812855,null,filla,18812859
18812855,null,filla,18812858
18812855,null,filla,18812857
18812855,esposa,esposa,18812856
18812855,jefe,jefe,18812855
18812860,null,filla,18812863
18812860,null,filla,18812862
18812860,esposa,esposa,18812861
18812860,jefe,jefe,18812860
18812864,null,fill,18812868
18812864,null,filla,18812867
18812864,null,filla,18812866
18812864,esposa,esposa,18812865
18812864,jefe,jefe,18812864
18812869,esposa,esposa,18812870
18812869,jefe,jefe,18812869
18812871,null,fill,18812878
18812871,null,filla,18812877
18812871,null,fill,18812876
18812871,null,filla,18812875
18812871,null,filla,18812874
18812871,null,fill,18812873
18812871,esposa,esposa,18812872
18812871,jefe,jefe,18812871
18812879,null,parents,18812885
18812879,null,parents,18812884
18812879,null,filla,18812883
18812879,null,gendre,18812882
18812879,null,filla,18812881
18812879,null,filla,18812880
18812879,jefe,jefe,18812879
18812886,null,jove,18812891
18812886,null,fill,18812890
18812886,null,filla,18812889
18812886,null,filla,18812888
18812886,esposa,esposa,18812887
18812886,jefe,jefe,18812886
18812892,null,filla,18812896
18812892,null,filla,18812895
18812892,null,filla,18812894
18812892,esposa,esposa,18812893
18812892,jefe,jefe,18812892
18812897,null,mare,18812899
18812897,esposa,esposa,18812898
18812897,jefe,jefe,18812897
18812900,null,fill,18812905
18812900,null,filla,18812904
18812900,null,filla,18812903
18812900,null,filla,18812902
18812900,esposa,esposa,18812901
18812900,jefe,jefe,18812900
18812906,null,filla,18812910
18812906,null,fill,18812909
18812906,null,fill,18812908
18812906,esposa,esposa,18812907
18812906,jefe,jefe,18812906
18812911,null,altres,18812914
18812911,null,jove,18812913
18812911,null,fill,18812912
18812911,jefe,jefe,18812911
18812915,null,altres,18812925
18812915,null,altres,18812924
18812915,null,altres,18812923
18812915,null,altres,18812922
18812915,null,altres,18812921
18812915,null,altres,18812920
18812915,null,altres,18812919
18812915,null,altres,18812918
18812915,null,altres,18812917
18812915,esposa,esposa,18812916
18812915,jefe,jefe,18812915
18812926,esposa,esposa,18812927
18812926,jefe,jefe,18812926
18812928,null,altres,18812934
18812928,null,altres,18812933
18812928,null,altres,18812932
18812928,null,altres,18812931
18812928,null,altres,18812930
18812928,esposa,esposa,18812929
18812928,jefe,jefe,18812928
18812935,null,filla,18812940
18812935,null,fill,18812939
18812935,null,filla,18812938
18812935,null,filla,18812937
18812935,esposa,esposa,18812936
18812935,jefe,jefe,18812935
18812941,null,filla,18812944
18812941,null,fill,18812943
18812941,esposa,esposa,18812942
18812941,jefe,jefe,18812941
18812945,null,filla,18812948
18812945,null,filla,18812947
18812945,esposa,esposa,18812946
18812945,jefe,jefe,18812945
18812949,esposa,esposa,18812950
18812949,jefe,jefe,18812949
18812951,null,fill,18812953
18812951,esposa,esposa,18812952
18812951,jefe,jefe,18812951
18812954,null,filla,18812957
18812954,null,gendre,18812956
18812954,esposa,esposa,18812955
18812954,jefe,jefe,18812954
18812958,null,altres,18812963
18812958,null,net,18812962
18812958,null,jove,18812961
18812958,null,fill,18812960
18812958,esposa,esposa,18812959
18812958,jefe,jefe,18812958
18812964,null,filla,18812967
18812964,null,fill,18812966
18812964,esposa,esposa,18812965
18812964,jefe,jefe,18812964
18812968,null,filla,18812971
18812968,null,fill,18812970
18812968,esposa,esposa,18812969
18812968,jefe,jefe,18812968
18812972,null,altres,18812982
18812972,null,altres,18812981
18812972,null,altres,18812980
18812972,null,altres,18812979
18812972,null,altres,18812978
18812972,null,altres,18812977
18812972,null,jove,18812976
18812972,null,fill,18812975
18812972,null,fill,18812974
18812972,esposa,esposa,18812973
18812972,jefe,jefe,18812972
18812983,jefe,jefe,18812983
18812984,null,filla,18812991
18812984,null,filla,18812990
18812984,null,fill,18812989
18812984,null,fill,18812988
18812984,null,fill,18812987
18812984,null,filla,18812986
18812984,esposa,esposa,18812985
18812984,jefe,jefe,18812984
18812992,jefe,jefe,18812992
18812993,jefe,jefe,18812993
18812994,null,parents,18812998
18812994,null,filla,18812997
18812994,null,fill,18812996
18812994,esposa,esposa,18812995
18812994,jefe,jefe,18812994
18812999,null,filla,18813005
18812999,null,fill,18813004
18812999,null,fill,18813003
18812999,null,fill,18813002
18812999,null,fill,18813001
18812999,esposa,esposa,18813000
18812999,jefe,jefe,18812999
18813006,jefe,jefe,18813006
18890001,hijo,fill,18890007
18890001,hijo,fill,18890006
18890001,hijo,fill,18890005
18890001,hijo,fill,18890004
18890001,hijo,fill,18890003
18890001,esposa,esposa,18890002
18890001,jefe,jefe,18890001
18890008,null,nebot,18890014
18890008,null,neboda,18890013
18890008,null,cunyada,18890012
18890008,hijo,fill,18890011
18890008,hijo,fill,18890010
18890008,esposa,esposa,18890009
18890008,jefe,jefe,18890008
18890015,esposa,esposa,18890016
18890015,jefe,jefe,18890015
18890017,null,parents,18890023
18890017,null,parents,18890022
18890017,null,parents,18890021
18890017,null,parents,18890020
18890017,null,parents,18890019
18890017,esposa,esposa,18890018
18890017,jefe,jefe,18890017
18890024,null,altres,18890030
18890024,null,sogre,18890029
18890024,hijo,fill,18890028
18890024,hijo,fill,18890027
18890024,hijo,fill,18890026
18890024,esposa,esposa,18890025
18890024,jefe,jefe,18890024
18890031,null,null,18890033
18890031,esposa,esposa,18890032
18890031,jefe,jefe,18890031
18890034,null,cunyada,18890041
18890034,null,sogre,18890040
18890034,null,parents,18890039
18890034,null,parents,18890038
18890034,hijo,fill,18890037
18890034,hijo,fill,18890036
18890034,esposa,esposa,18890035
18890034,jefe,jefe,18890034
18890042,null,sogre,18890047
18890042,hijo,fill,18890046
18890042,hijo,fill,18890045
18890042,hijo,fill,18890044
18890042,esposa,esposa,18890043
18890042,jefe,jefe,18890042
18890052,null,parents,18890056
18890052,null,parents,18890055
18890052,null,parents,18890054
18890052,parent,parents,18890053
18890052,jefe,jefe,18890052
18890068,hijo,fill,18890070
18890068,esposa,esposa,18890069
18890068,jefe,jefe,18890068
18890071,hijo,fill,18890074
18890071,hijo,fill,18890073
18890071,esposa,esposa,18890072
18890071,jefe,jefe,18890071
18890075,hijo,fill,18890078
18890075,hijo,fill,18890077
18890075,esposa,esposa,18890076
18890075,jefe,jefe,18890075
18890079,hijo,fill,18890085
18890079,hijo,fill,18890084
18890079,hijo,fill,18890083
18890079,hijo,fill,18890082
18890079,hijo,fill,18890081
18890079,esposa,esposa,18890080
18890079,jefe,jefe,18890079
18890086,null,parents,18890090
18890086,hijo,fill,18890089
18890086,hijo,fill,18890088
18890086,esposa,esposa,18890087
18890086,jefe,jefe,18890086
18890091,hijo,fill,18890094
18890091,hijo,fill,18890093
18890091,esposa,esposa,18890092
18890091,jefe,jefe,18890091
18890098,null,neta,18890103
18890098,null,net,18890102
18890098,null,jove,18890101
18890098,hijo,fill,18890100
18890098,esposa,esposa,18890099
18890098,jefe,jefe,18890098
18890104,esposa,esposa,18890105
18890104,jefe,jefe,18890104
18890106,null,altres,18890115
18890106,null,altres,18890114
18890106,null,altres,18890113
18890106,null,altres,18890112
18890106,null,altres,18890111
18890106,hijo,fill,18890110
18890106,hijo,fill,18890109
18890106,hijo,fill,18890108
18890106,esposa,esposa,18890107
18890106,jefe,jefe,18890106
18890116,null,net,18890125
18890116,null,net,18890124
18890116,null,net,18890123
18890116,null,net,18890122
18890116,null,neta,18890121
18890116,null,net,18890120
18890116,null,gendre,18890119
18890116,hijo,fill,18890118
18890116,esposa,esposa,18890117
18890116,jefe,jefe,18890116
18890126,null,servents,18890128
18890126,esposa,esposa,18890127
18890126,jefe,jefe,18890126
18890129,esposa,esposa,18890130
18890129,jefe,jefe,18890129
18890133,null,cunyada,18890142
18890133,null,sogre,18890141
18890133,hijo,fill,18890140
18890133,hijo,fill,18890139
18890133,hijo,fill,18890138
18890133,hijo,fill,18890137
18890133,hijo,fill,18890136
18890133,hijo,fill,18890135
18890133,esposa,esposa,18890134
18890133,jefe,jefe,18890133
18890143,null,neta,18890148
18890143,null,gendre,18890147
18890143,hijo,fill,18890146
18890143,hijo,fill,18890145
18890143,esposa,esposa,18890144
18890143,jefe,jefe,18890143
18890155,hijo,fill,18890158
18890155,hijo,fill,18890157
18890155,esposa,esposa,18890156
18890155,jefe,jefe,18890155
18890159,hijo,fill,18890161
18890159,esposa,esposa,18890160
18890159,jefe,jefe,18890159
18890168,hijo,fill,18890173
18890168,hijo,fill,18890172
18890168,hijo,fill,18890171
18890168,hijo,fill,18890170
18890168,esposa,esposa,18890169
18890168,jefe,jefe,18890168
18890174,null,cunyada,18890182
18890174,null,cunyat,18890181
18890174,null,parents,18890180
18890174,null,parents,18890179
18890174,hijo,fill,18890178
18890174,hijo,fill,18890177
18890174,hijo,fill,18890176
18890174,esposa,esposa,18890175
18890174,jefe,jefe,18890174
18890183,null,net,18890187
18890183,null,jove,18890186
18890183,hijo,fill,18890185
18890183,esposa,esposa,18890184
18890183,jefe,jefe,18890183
18890188,hijo,fill,18890197
18890188,hijo,fill,18890196
18890188,hijo,fill,18890195
18890188,hijo,fill,18890194
18890188,hijo,fill,18890193
18890188,hijo,fill,18890192
18890188,hijo,fill,18890191
18890188,hijo,fill,18890190
18890188,esposa,esposa,18890189
18890188,jefe,jefe,18890188
18890210,hijo,fill,18890212
18890210,esposa,esposa,18890211
18890210,jefe,jefe,18890210
18890219,null,altres,18890222
18890219,null,altres,18890221
18890219,esposa,esposa,18890220
18890219,jefe,jefe,18890219
18890223,null,fill,18890225
18890223,esposa,esposa,18890224
18890223,jefe,jefe,18890223
18890226,hijo,fill,18890228
18890226,esposa,esposa,18890227
18890226,jefe,jefe,18890226
18890229,null,fill_3,18890244
18890229,null,fill_3,18890243
18890229,null,fill_3,18890242
18890229,null,esposa_3,18890241
18890229,null,jefe_3,18890240
18890229,null,fill_2,18890239
18890229,null,fill_2,18890238
18890229,null,fill_2,18890237
18890229,null,esposa_2,18890236
18890229,null,jefe_2,18890235
18890229,hijo,fill,18890234
18890229,hijo,fill,18890233
18890229,hijo,fill,18890232
18890229,hijo,fill,18890231
18890229,esposa,esposa,18890230
18890229,jefe,jefe,18890229
18890245,hijo,fill,18890249
18890245,hijo,fill,18890248
18890245,hijo,fill,18890247
18890245,esposa,esposa,18890246
18890245,jefe,jefe,18890245
18890258,hijo,fill,18890261
18890258,hijo,fill,18890260
18890258,esposa,esposa,18890259
18890258,jefe,jefe,18890258
18890262,hijo,fill,18890265
18890262,hijo,fill,18890264
18890262,esposa,esposa,18890263
18890262,jefe,jefe,18890262
18890266,hijo,fill,18890269
18890266,hijo,fill,18890268
18890266,esposa,esposa,18890267
18890266,jefe,jefe,18890266
18890270,hijo,fill,18890273
18890270,hijo,fill,18890272
18890270,esposa,esposa,18890271
18890270,jefe,jefe,18890270
18890281,hijo,fill,18890284
18890281,hijo,fill,18890283
18890281,esposa,esposa,18890282
18890281,jefe,jefe,18890281
18890294,hijo,fill,18890300
18890294,hijo,fill,18890299
18890294,hijo,fill,18890298
18890294,hijo,fill,18890297
18890294,hijo,fill,18890296
18890294,esposa,esposa,18890295
18890294,jefe,jefe,18890294
18890301,null,parents,18890310
18890301,hijo,fill,18890309
18890301,hijo,fill,18890308
18890301,hijo,fill,18890307
18890301,hijo,fill,18890306
18890301,hijo,fill,18890305
18890301,hijo,fill,18890304
18890301,hijo,fill,18890303
18890301,esposa,esposa,18890302
18890301,jefe,jefe,18890301
18890311,null,germa,18890313
18890311,esposa,esposa,18890312
18890311,jefe,jefe,18890311
18890314,null,germa,18890318
18890314,hijo,fill,18890317
18890314,hijo,fill,18890316
18890314,esposa,esposa,18890315
18890314,jefe,jefe,18890314
18890319,hijo,fill,18890323
18890319,hijo,fill,18890322
18890319,hijo,fill,18890321
18890319,esposa,esposa,18890320
18890319,jefe,jefe,18890319
18890334,hijo,fill,18890337
18890334,hijo,fill,18890336
18890334,esposa,esposa,18890335
18890334,jefe,jefe,18890334
18890340,esposa,esposa,18890341
18890340,jefe,jefe,18890340
18890342,hijo,fill,18890347
18890342,hijo,fill,18890346
18890342,hijo,fill,18890345
18890342,hijo,fill,18890344
18890342,esposa,esposa,18890343
18890342,jefe,jefe,18890342
18890348,hijo,fill,18890353
18890348,hijo,fill,18890352
18890348,hijo,fill,18890351
18890348,hijo,fill,18890350
18890348,esposa,esposa,18890349
18890348,jefe,jefe,18890348
18890354,null,altres,18890358
18890354,hijo,fill,18890357
18890354,hijo,fill,18890356
18890354,esposa,esposa,18890355
18890354,jefe,jefe,18890354
18890359,esposa,esposa,18890360
18890359,jefe,jefe,18890359
18890361,null,neboda,18890369
18890361,null,cunyada,18890368
18890361,hijo,fill,18890367
18890361,hijo,fill,18890366
18890361,hijo,fill,18890365
18890361,hijo,fill,18890364
18890361,hijo,fill,18890363
18890361,esposa,esposa,18890362
18890361,jefe,jefe,18890361
18890376,hijo,fill,18890379
18890376,hijo,fill,18890378
18890376,esposa,esposa,18890377
18890376,jefe,jefe,18890376
18890380,null,neboda,18890383
18890380,null,cunyat,18890382
18890380,esposa,esposa,18890381
18890380,jefe,jefe,18890380
18890389,null,parents,18890395
18890389,null,parents,18890394
18890389,null,parents,18890393
18890389,hijo,fill,18890392
18890389,hijo,fill,18890391
18890389,esposa,esposa,18890390
18890389,jefe,jefe,18890389
18890396,hijo,fill,18890399
18890396,hijo,fill,18890398
18890396,esposa,esposa,18890397
18890396,jefe,jefe,18890396
18890400,null,altres,18890406
18890400,null,fill,18890405
18890400,null,fill,18890404
18890400,null,fill,18890403
18890400,null,fill,18890402
18890400,esposa,esposa,18890401
18890400,jefe,jefe,18890400
18890407,esposa,esposa,18890408
18890407,jefe,jefe,18890407
18890409,null,parents,18890414
18890409,null,parents,18890413
18890409,null,parents,18890412
18890409,null,parents,18890411
18890409,esposa,esposa,18890410
18890409,jefe,jefe,18890409
18890415,esposa,esposa,18890416
18890415,jefe,jefe,18890415
18890417,null,altres,18890421
18890417,null,altres,18890420
18890417,hijo,fill,18890419
18890417,esposa,esposa,18890418
18890417,jefe,jefe,18890417
18890422,null,altres,18890427
18890422,null,altres,18890426
18890422,hijo,fill,18890425
18890422,hijo,fill,18890424
18890422,esposa,esposa,18890423
18890422,jefe,jefe,18890422
18890428,hijo,fill,18890434
18890428,hijo,fill,18890433
18890428,hijo,fill,18890432
18890428,hijo,fill,18890431
18890428,hijo,fill,18890430
18890428,esposa,esposa,18890429
18890428,jefe,jefe,18890428
18890435,null,servents,18890439
18890435,hijo,fill,18890438
18890435,hijo,fill,18890437
18890435,esposa,esposa,18890436
18890435,jefe,jefe,18890435
18890440,null,parents,18890447
18890440,null,net,18890446
18890440,null,net,18890445
18890440,null,jove,18890444
18890440,hijo,fill,18890443
18890440,hijo,fill,18890442
18890440,esposa,esposa,18890441
18890440,jefe,jefe,18890440
18890448,hijo,fill,18890453
18890448,hijo,fill,18890452
18890448,hijo,fill,18890451
18890448,hijo,fill,18890450
18890448,esposa,esposa,18890449
18890448,jefe,jefe,18890448
18890457,null,parents,18890469
18890457,null,parents,18890468
18890457,null,parents,18890467
18890457,null,parents,18890466
18890457,null,parents,18890465
18890457,null,germa,18890464
18890457,null,sogre,18890463
18890457,hijo,fill,18890462
18890457,hijo,fill,18890461
18890457,hijo,fill,18890460
18890457,hijo,fill,18890459
18890457,esposa,esposa,18890458
18890457,jefe,jefe,18890457
18890470,null,germana,18890477
18890470,null,mare,18890476
18890470,hijo,fill,18890475
18890470,hijo,fill,18890474
18890470,hijo,fill,18890473
18890470,hijo,fill,18890472
18890470,esposa,esposa,18890471
18890470,jefe,jefe,18890470
18890478,null,cunyada,18890484
18890478,hijo,fill,18890483
18890478,hijo,fill,18890482
18890478,hijo,fill,18890481
18890478,hijo,fill,18890480
18890478,esposa,esposa,18890479
18890478,jefe,jefe,18890478
18890485,hijo,fill,18890489
18890485,hijo,fill,18890488
18890485,hijo,fill,18890487
18890485,esposa,esposa,18890486
18890485,jefe,jefe,18890485
18890490,hijo,fill,18890492
18890490,esposa,esposa,18890491
18890490,jefe,jefe,18890490
18890493,null,cunyada,18890498
18890493,hijo,fill,18890497
18890493,hijo,fill,18890496
18890493,hijo,fill,18890495
18890493,esposa,esposa,18890494
18890493,jefe,jefe,18890493
18890499,hijo,fill,18890504
18890499,hijo,fill,18890503
18890499,hijo,fill,18890502
18890499,hijo,fill,18890501
18890499,esposa,esposa,18890500
18890499,jefe,jefe,18890499
18890505,hijo,fill,18890511
18890505,hijo,fill,18890510
18890505,hijo,fill,18890509
18890505,hijo,fill,18890508
18890505,hijo,fill,18890507
18890505,esposa,esposa,18890506
18890505,jefe,jefe,18890505
18890512,null,sogre,18890516
18890512,null,germana,18890515
18890512,hijo,fill,18890514
18890512,esposa,esposa,18890513
18890512,jefe,jefe,18890512
18890517,null,parents,18890519
18890517,esposa,esposa,18890518
18890517,jefe,jefe,18890517
18890520,hijo,fill,18890524
18890520,hijo,fill,18890523
18890520,hijo,fill,18890522
18890520,esposa,esposa,18890521
18890520,jefe,jefe,18890520
18890531,null,neta,18890539
18890531,null,neta,18890538
18890531,null,neta,18890537
18890531,null,net,18890536
18890531,null,jove,18890535
18890531,null,fill,18890534
18890531,null,fill,18890533
18890531,esposa,esposa,18890532
18890531,jefe,jefe,18890531
18890540,esposa,esposa,18890541
18890540,jefe,jefe,18890540
18890542,hijo,fill,18890547
18890542,hijo,fill,18890546
18890542,hijo,fill,18890545
18890542,hijo,fill,18890544
18890542,esposa,esposa,18890543
18890542,jefe,jefe,18890542
18890548,hijo,fill,18890553
18890548,hijo,fill,18890552
18890548,hijo,fill,18890551
18890548,hijo,fill,18890550
18890548,esposa,esposa,18890549
18890548,jefe,jefe,18890548
18890554,hijo,fill,18890559
18890554,hijo,fill,18890558
18890554,hijo,fill,18890557
18890554,hijo,fill,18890556
18890554,esposa,esposa,18890555
18890554,jefe,jefe,18890554
18890560,null,fill_1,18890570
18890560,null,esposa_1,18890569
18890560,null,jefe_1,18890568
18890560,null,altres,18890567
18890560,null,altres,18890566
18890560,null,altres,18890565
18890560,null,parents,18890564
18890560,null,parents,18890563
18890560,hijo,fill,18890562
18890560,esposa,esposa,18890561
18890560,jefe,jefe,18890560
18890575,hijo,fill,18890580
18890575,hijo,fill,18890579
18890575,hijo,fill,18890578
18890575,hijo,fill,18890577
18890575,esposa,esposa,18890576
18890575,jefe,jefe,18890575
18890581,hijo,fill,18890584
18890581,hijo,fill,18890583
18890581,esposa,esposa,18890582
18890581,jefe,jefe,18890581
18890585,hijo,fill,18890587
18890585,esposa,esposa,18890586
18890585,jefe,jefe,18890585
18890588,null,altres,18890594
18890588,null,altres,18890593
18890588,null,neta,18890592
18890588,null,jove,18890591
18890588,hijo,fill,18890590
18890588,esposa,esposa,18890589
18890588,jefe,jefe,18890588
18890595,hijo,fill,18890597
18890595,esposa,esposa,18890596
18890595,jefe,jefe,18890595
18890598,hijo,fill,18890600
18890598,esposa,esposa,18890599
18890598,jefe,jefe,18890598
18890601,null,net,18890607
18890601,null,fill,18890606
18890601,null,gendre,18890605
18890601,hijo,fill,18890604
18890601,hijo,fill,18890603
18890601,esposa,esposa,18890602
18890601,jefe,jefe,18890601
18890608,null,altres,18890612
18890608,hijo,fill,18890611
18890608,hijo,fill,18890610
18890608,esposa,esposa,18890609
18890608,jefe,jefe,18890608
18890613,null,mare,18890616
18890613,null,pare,18890615
18890613,esposa,esposa,18890614
18890613,jefe,jefe,18890613
18890617,hijo,fill,18890619
18890617,esposa,esposa,18890618
18890617,jefe,jefe,18890617
18890620,hijo,fill,18890624
18890620,hijo,fill,18890623
18890620,hijo,fill,18890622
18890620,esposa,esposa,18890621
18890620,jefe,jefe,18890620
18890625,null,null,18890627
